row_id,source_file,source_file_sha256,source_sheet,source_excel_row,duplicate_row_ids,waveform_sha256,exact_record_sha256,condition_group,regression_outer_fold,oof_model_id,full_model_id,material,temperature_C,frequency_Hz,waveform,b_m_T,energy_proxy_Hz_T,feature_schema_sha256,q4_fold_models_artifact_sha256,q4_full_model_artifact_sha256,config_sha256
附件一（训练集）.xlsx|材料4|1741,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料4,1741,附件一（训练集）.xlsx|材料4|1741,BFD471958A262266D2FBB01C1100E45ECE9C4FA45883066A68F85F9A8BEB44DA,90B277EC70CFFE8D7E29C4FCC42848A77EF9B3F8C5CCB9EBE9F391BBE0748E05,材料4|90|三角波|52|-20,3,q4-ridge-fold-3,q4-ridge-full,材料4,90,177890,三角波,0.011233003,1998.23890367,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料3|1237,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料3,1237,附件一（训练集）.xlsx|材料3|1237,2749C01720FDA6AA8FF18A14D8840EAA0AAD2724BB3F1C8F2B5A167D9762BF40,90B366B6FF61E6BB859AD330BAF9772202F61E879C8F025FB87324C8B2ECA093,材料3|25|三角波|52|-16,1,q4-ridge-fold-1,q4-ridge-full,材料3,25,158730,三角波,0.031039606,4926.91666038,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料1|2055,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,2055,附件一（训练集）.xlsx|材料1|2055,833DB701C8ABE61FA493CC76D16E21794502F378BE0A5F8D8ED545A01B4A9918,90B440C05469BC99F394815F07ABDFFD6D1122C0BEE6CA3175A310727DE3ED64,材料1|90|三角波|50|-8,4,q4-ridge-fold-4,q4-ridge-full,材料1,90,125890,三角波,0.197716503,24890.5305627,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料4|781,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料4,781,附件一（训练集）.xlsx|材料4|781,E99C6BB54A36587DD46D5323BA482F0E2C8656D0AA8313E31C85FA31DA86DB56,90B65E17D720D554D4196867F840297714A9CB7B0D6D4D7BCB274716FB73270F,材料4|90|正弦波|52|-11,1,q4-ridge-fold-1,q4-ridge-full,材料4,90,199500,正弦波,0.086812621,17319.1178895,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料3|1726,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料3,1726,附件一（训练集）.xlsx|材料3|1726,B7E25AEC4BF325E9DF8C1052A8283F3D2D826347B551DBA0ADD153BE1640F344,90D286C89030DA429CC4DAA411AAF67E336E6DC792350422B5647A9AF147EEA9,材料3|70|三角波|54|-16,4,q4-ridge-fold-4,q4-ridge-full,材料3,70,251230,三角波,0.031213338,7841.72690574,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料1|2116,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,2116,附件一（训练集）.xlsx|材料1|2116,FD5BD2E8B666E45EA8B6D024D11D5A01D2F3E38A470908F99BC5F9FBF64D8346,90D2A2DE2E41BD350A897B08438F2CAA329ECFD2EFE758279AAD01423AB8A2A5,材料1|90|三角波|52|-10,3,q4-ridge-fold-3,q4-ridge-full,材料1,90,177890,三角波,0.123472277,21964.4833555,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料2|1022,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料2,1022,附件一（训练集）.xlsx|材料2|1022,12313264911767415D051ED777368BDB932AB42AD18F5ED5F9680E8D4B1AB5CE,90D8C0D056BB0E874136A65D278963BB2212783AADDEE7CF7FE0C2EE7D061054,材料2|25|正弦波|47|-12,1,q4-ridge-fold-1,q4-ridge-full,材料2,25,63020,正弦波,0.064497039,4064.60339778,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料3|1098,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料3,1098,附件一（训练集）.xlsx|材料3|1098,16F61F36DA78D42992A3E5A24D2B50D713170D0CA3DDEFE8A39DDBC4B640434C,90DF81CC29268F1B230000BF8A1BD2DF65B8B8C652BAB30DE1E853C4238B9502,材料3|25|三角波|52|-13,1,q4-ridge-fold-1,q4-ridge-full,材料3,25,199170,三角波,0.062072176,12362.9152939,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料1|733,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,733,附件一（训练集）.xlsx|材料1|733,E3A09CB0475E781C36426E6CC6B4CCB74CBFBF393C4B14EE36B00E57BD46FB7B,90E0A51E7E62577BE91834A5A35C2D1D7B589BECEAEF74D39F1FCFC26822BFCA,材料1|70|正弦波|52|-10,0,q4-ridge-fold-0,q4-ridge-full,材料1,70,199500,正弦波,0.1108422,22113.0189,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料1|2444,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,2444,附件一（训练集）.xlsx|材料1|2444,00907DA0922F898566837BBB4BA59733E81F54661450E1AC9967EC300A11C28F,90E5DF82FF2553A1D753F1096D89C8F53783FB5998AFCDCF4C4283E4562785B7,材料1|25|梯形波|49|-7,4,q4-ridge-fold-4,q4-ridge-full,材料1,25,99970,梯形波,0.244925127,24485.1649462,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料4|2597,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料4,2597,附件一（训练集）.xlsx|材料4|2597,7915447C1D9A076B6E3D5E3B7A516278623FF5627E7A38E5127DF5E7CC1E3001,90F51E3B5D31B6F1CE3CCAE21FF50180B3F0356749FF2EC7F776937A6CFC3BA3,材料4|90|三角波|55|-19,3,q4-ridge-fold-3,q4-ridge-full,材料4,90,354610,三角波,0.013761966,4880.13076326,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料2|1796,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料2,1796,附件一（训练集）.xlsx|材料2|1796,B8BB740A33214D7042F16BF43B491EF918D573263194C032912ACE24594A3652,90F8DD35CB6CE38BF72A8F619E1C0173616635E9ADC73C6CA0C17D8057ABBF23,材料2|70|三角波|54|-14,4,q4-ridge-fold-4,q4-ridge-full,材料2,70,251230,三角波,0.049485756,12432.3064799,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料4|563,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料4,563,附件一（训练集）.xlsx|材料4|563,4BA58DEC3608F1FDE6502229C70B95644A246F54AE94B74636433901C543D0E5,90FA3925C28C2AF15CAAF007590EF3EE4CFF677DB06AAFAE92697E93B66F7A56,材料4|70|正弦波|52|-11,3,q4-ridge-fold-3,q4-ridge-full,材料4,70,199500,正弦波,0.086973426,17351.198487,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料1|1159,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,1159,附件一（训练集）.xlsx|材料1|1159,0A94BC231AA5B4E28AEF1648435D69C4F777B24A1FF5F4E3FD40578E6CE89B7A,91024D05FD269B674EDB5FAEDF13648BFB4AC1F212D1E087D32BD1CCF5074A2B,材料1|25|三角波|52|-19,3,q4-ridge-fold-3,q4-ridge-full,材料1,25,177890,三角波,0.015776243,2806.43586727,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料2|2618,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料2,2618,附件一（训练集）.xlsx|材料2|2618,580D1C3C895E0903BCD32A366F2E68BD21D166AF73765580D82B27BF042D2BEE,910BD0A632F05331D00BEF3F85D685D2CC036FD120C9768D77CAFE2DBE3EB15C,材料2|70|梯形波|51|-16,3,q4-ridge-fold-3,q4-ridge-full,材料2,70,125930,梯形波,0.030229462,3806.79614966,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料2|529,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料2,529,附件一（训练集）.xlsx|材料2|529,1EFF33A31F598BED900A6DFCEE767F2BBDABF2AFE4752C575A77C65718BB5536,910F7D06CEF9811AB3075C7750A2E694CA48A977CF40DA9C1A4742333696BEBE,材料2|25|正弦波|49|-11,1,q4-ridge-fold-1,q4-ridge-full,材料2,25,79470,正弦波,0.079611362,6326.71493814,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料2|1252,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料2,1252,附件一（训练集）.xlsx|材料2|1252,058DC992F28DA9DC92D292929946F5FFB0CEAA066BDF984D5BE4F57A4BA60E83,910FA14B892C357816197A90C27308B5D808970953FEC59727EC6ED4B08A877E,材料2|25|三角波|55|-16,0,q4-ridge-fold-0,q4-ridge-full,材料2,25,316450,三角波,0.030706175,9716.96907875,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料2|2340,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料2,2340,附件一（训练集）.xlsx|材料2|2340,EC4DECFADBD5BC091759B9A492A6D6C99A36EEE434101CC26B4F0C0C82480E05,9111581FD04F44ADC83DC872D8F2C92EC86A4D1A1F7E9B6B01D45B0FD71E0394,材料2|50|梯形波|54|-9,0,q4-ridge-fold-0,q4-ridge-full,材料2,50,251240,梯形波,0.154977696,38936.596343,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料3|55,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料3,55,附件一（训练集）.xlsx|材料3|55,C0C04F805BB945998FD5E4AB8F9A528E5EB63EFBEC1E5C24A6646340800B3494,9116738A5C4FC6E4553AC6F349BA49C9CDE165CEDEC6C621533521884A030339,材料3|25|正弦波|52|-17,0,q4-ridge-fold-0,q4-ridge-full,材料3,25,199500,正弦波,0.024720237,4931.6872815,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料1|3027,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,3027,附件一（训练集）.xlsx|材料1|3027,314A10A9BEBD13C099E0CB92868567DA8DB077790AE6F83EBC17C885BA890EC1,9124C3CDFFE0DDE4B3A4B753A4641C1BEBEA7F14C9F157159FB1BA32C075434B,材料1|70|梯形波|52|-10,1,q4-ridge-fold-1,q4-ridge-full,材料1,70,158750,梯形波,0.123171899,19553.5389663,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料1|3132,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,3132,附件一（训练集）.xlsx|材料1|3132,E281DC7DBCE31645375F18716F1D2884A81C418179F33F0803365CC15DF6AE22,912CB5EE4F628D5FCDE1DC2410615FB6A4C6BEF4237265CAFC22DAABA61A4BC8,材料1|70|梯形波|55|-15,2,q4-ridge-fold-2,q4-ridge-full,材料1,70,316460,梯形波,0.039072862,12364.9979085,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料4|417,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料4,417,附件一（训练集）.xlsx|材料4|417,E4AD85AB95F1476DB2C090BE511E100A217445FC4360D5EF951DB26CA4FB8F06,9131FFDACD9143762525E19334E12451F3B1D23DC63DA5A19423B4C10BB0EDE9,材料4|70|正弦波|46|-13,1,q4-ridge-fold-1,q4-ridge-full,材料4,70,50020,正弦波,0.050244444,2513.22708888,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料4|150,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料4,150,附件一（训练集）.xlsx|材料4|150,4012B4740792D2AF65878053F413BFD5F86FE04CD08799A33F4A99E0B617986C,913276344EA7BCC39A8C23C6A59E54ED0F7C70DC8A6072454CADCD6EF02E1B1A,材料4|25|正弦波|53|-16,0,q4-ridge-fold-0,q4-ridge-full,材料4,25,251170,正弦波,0.027871029,7000.36635393,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料1|1373,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,1373,附件一（训练集）.xlsx|材料1|1373,028F72B94CAE19B130EEBEEF78BF586DAD868DBF93BE6AE7AF218608649147F8,9141C1A9C2448557CAE920275FE6DDB5C012F37F96DD9D2BD7C141E0B1993132,材料1|25|三角波|49|-11,2,q4-ridge-fold-2,q4-ridge-full,材料1,25,99910,三角波,0.087987564,8790.83751924,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料4|2511,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料4,2511,附件一（训练集）.xlsx|材料4|2511,8321A7739265BA4163A8835EB7BDBC280E81E3D05630B7A272F28F1B7DEBC8FA,9142731A237E97F6594C641D21F6EB515D5CA364B54B962CBCAB0AA620EE8501,材料4|70|梯形波|49|-11,4,q4-ridge-fold-4,q4-ridge-full,材料4,70,89210,梯形波,0.096235002,8585.12452842,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料2|587,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料2,587,附件一（训练集）.xlsx|材料2|587,7F5C60CCF0888B874EEB97ECD34107613FEB0CBEF08DC302DCA1D45CF3881EBF,915246154ECDC711C0678304FE1494C815049B8FBF2337043492A128C059B12C,材料2|25|正弦波|55|-18,4,q4-ridge-fold-4,q4-ridge-full,材料2,25,398100,正弦波,0.019500427,7763.1199887,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料3|2030,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料3,2030,附件一（训练集）.xlsx|材料3|2030,BC4F6531F834F45A15D9D5BF668058768BA803BF389170E651B61755DC9B89EA,915986D649FB38734068F81FC3354B618641E51D6DA305F52072C3998B4CCD8D,材料3|25|梯形波|48|-12,1,q4-ridge-fold-1,q4-ridge-full,材料3,25,79420,梯形波,0.077202658,6131.43509836,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料1|2756,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,2756,附件一（训练集）.xlsx|材料1|2756,F25665CFCD41525D0F21948C1889BA7D57AD4F7AF99FD4A73FD49438160DE978,915BB0898166B667139734146A17B2964A026B6096FEA495F93FCB1410E6C4EB,材料1|50|梯形波|52|-16,2,q4-ridge-fold-2,q4-ridge-full,材料1,50,158750,梯形波,0.030997258,4920.8147075,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料3|2686,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料3,2686,附件一（训练集）.xlsx|材料3|2686,BA773EE2F9CDC92CA7D7D4144EACE2CC4CDBFC2A04BF87668FB34E82D33A8700,915D4744E1844C63E7A24EC530F5D294F366B16F1FE6F2BAED0A3A6921D1062F,材料3|70|梯形波|55|-12,3,q4-ridge-fold-3,q4-ridge-full,材料3,70,316460,梯形波,0.076784341,24299.1725529,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料3|3188,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料3,3188,附件一（训练集）.xlsx|材料3|3188,76165258CD970618E3E4CE1E73D13E3EE7A37EF2F8B87B6BF93BDFA4A35522BB,915DABB3F4AE4F62AAF795F8F8B2F082B977B4301972D0186C729E3538F39924,材料3|90|梯形波|56|-18,3,q4-ridge-fold-3,q4-ridge-full,材料3,90,499980,梯形波,0.01968524,9842.2262952,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
