dataset,scope,position,finite_count,missing_count,nonfinite_count,min,max,mean,std_population
train,材料1,805,3400,0,0,-0.273054382,0.005621632,-0.0574824148897059,0.05217032831485356
train,材料1,806,3400,0,0,-0.272715599,0.004533452,-0.05759864891058829,0.05218047600964574
train,材料1,807,3400,0,0,-0.272364429,0.003446099,-0.057713928554411695,0.05219028782703648
train,材料1,808,3400,0,0,-0.272003333,0.002359806,-0.05782830049323537,0.05219980154098449
train,材料1,809,3400,0,0,-0.271635088,0.001274142,-0.05794174051235288,0.05220899223880527
train,材料1,810,3400,0,0,-0.271254002,0.000300895,-0.05805421518882358,0.05221790323481962
train,材料1,811,3400,0,0,-0.270861575,0.000191669,-0.05816572369264713,0.05222654533166695
train,材料1,812,3400,0,0,-0.270460432,9.12e-05,-0.058276275377646965,0.05223491979890154
train,材料1,813,3400,0,0,-0.27004748,-5.75e-06,-0.05838590971058823,0.05224312277207215
train,材料1,814,3400,0,0,-0.269624636,-8.81e-05,-0.058494646163235395,0.05225115982983282
train,材料1,815,3400,0,0,-0.26919093,-0.000164294,-0.058602459487941246,0.05225899589912543
train,材料1,816,3400,0,0,-0.268746248,-0.000240446,-0.05870935285470596,0.05226670513535546
train,材料1,817,3400,0,0,-0.268293322,-0.000316564,-0.05881531517499998,0.05227433129385681
train,材料1,818,3400,0,0,-0.267829696,-0.000392641,-0.05892033236205882,0.05228183981206561
train,材料1,819,3400,0,0,-0.267355224,-0.000468693,-0.05902442402058835,0.05228923618622686
train,材料1,820,3400,0,0,-0.266872415,-0.00054474,-0.05912757199911765,0.052296550294921265
train,材料1,821,3400,0,0,-0.266380472,-0.000620798,-0.05922977231323553,0.05230380951721088
train,材料1,822,3400,0,0,-0.265879118,-0.000696876,-0.05933103529441183,0.0523110006610924
train,材料1,823,3400,0,0,-0.265366513,-0.000772971,-0.05943136722970607,0.052318174898338475
train,材料1,824,3400,0,0,-0.264842349,-0.000849079,-0.05953080143794115,0.052325465405713825
train,材料1,825,3400,0,0,-0.264309556,-0.000925195,-0.05962935093764699,0.052332858533565334
train,材料1,826,3400,0,0,-0.26376629,-0.001001311,-0.059726956110882426,0.05234024930733852
train,材料1,827,3400,0,0,-0.26321505,-0.001077415,-0.05982363287647063,0.05234767930286353
train,材料1,828,3400,0,0,-0.262655291,-0.001153486,-0.059919424633235234,0.052355211044771484
train,材料1,829,3400,0,0,-0.262083799,-0.001229505,-0.06001428900176474,0.05236288423229985
train,材料1,830,3400,0,0,-0.261500904,-0.001305461,-0.06010823434294107,0.05237074688481762
train,材料1,831,3400,0,0,-0.260909047,-0.001381372,-0.06020131227911776,0.05237880623187753
train,材料1,832,3400,0,0,-0.260309225,-0.001457277,-0.06029352816147065,0.05238708993914929
train,材料1,833,3400,0,0,-0.259700199,-0.001533212,-0.06038484488823539,0.05239556056368938
train,材料1,834,3400,0,0,-0.259081245,-0.001609199,-0.06047526246823514,0.052404257253561834
train,材料1,835,3400,0,0,-0.258451576,-0.001685239,-0.060564792264117664,0.052413242985450796
train,材料1,836,3400,0,0,-0.257814198,-0.00176132,-0.060653444898235306,0.05242252730736844
train,材料1,837,3400,0,0,-0.257170301,-0.001837428,-0.06074122389617642,0.05243212424688075
train,材料1,838,3400,0,0,-0.25651838,-0.001913547,-0.06082808124558816,0.05244197990786559
train,材料1,839,3400,0,0,-0.255857024,-0.001989655,-0.06091402412882351,0.05245214548724777
train,材料1,840,3400,0,0,-0.255186655,-0.002065734,-0.06099908710911778,0.05246271828510958
train,材料1,841,3400,0,0,-0.254506784,-0.002141768,-0.06108326521941172,0.05247369995231522
train,材料1,842,3400,0,0,-0.253817218,-0.002217749,-0.06116657870029413,0.05248513113669861
train,材料1,843,3400,0,0,-0.253120187,-0.002293683,-0.061249017283235535,0.0524970144563444
train,材料1,844,3400,0,0,-0.252413744,-0.002369588,-0.06133059933000005,0.052509378938461644
train,材料1,845,3400,0,0,-0.251698226,-0.002445497,-0.061411329465,0.052522252649867034
train,材料1,846,3400,0,0,-0.250972928,-0.002521433,-0.061491197935882536,0.05253567609569598
train,材料1,847,3400,0,0,-0.250236379,-0.002597403,-0.061570212198823554,0.05254969251883654
train,材料1,848,3400,0,0,-0.249489435,-0.002673389,-0.06164836871911773,0.052564330871170815
train,材料1,849,3400,0,0,-0.248733103,-0.002749366,-0.061725664371764584,0.05257959889614773
train,材料1,850,3400,0,0,-0.247968891,-0.002825314,-0.06180209280323502,0.05259547057274388
train,材料1,851,3400,0,0,-0.247197135,-0.002901228,-0.06187767193029415,0.05261196681328144
train,材料1,852,3400,0,0,-0.246417476,-0.002976985,-0.061952419655882246,0.05262916486964373
train,材料1,853,3400,0,0,-0.245626383,-0.003052738,-0.062026365626764744,0.05264715153992758
train,材料1,854,3400,0,0,-0.244825023,-0.00312854,-0.06209948191617652,0.052665874250477224
train,材料1,855,3400,0,0,-0.244016524,-0.003204324,-0.06217172809735287,0.05268530524077994
train,材料1,856,3400,0,0,-0.243199664,-0.003280038,-0.062243129266176526,0.05270551685942668
train,材料1,857,3400,0,0,-0.242369892,-0.003355701,-0.0623136828149999,0.052726494117951404
train,材料1,858,3400,0,0,-0.24152851,-0.003431385,-0.06238337795705898,0.05274826326228931
train,材料1,859,3400,0,0,-0.240678311,-0.003507157,-0.06245227170794123,0.052770939127796464
train,材料1,860,3400,0,0,-0.239820849,-0.003583019,-0.06252034998617649,0.05279449543751832
train,材料1,861,3400,0,0,-0.238956049,-0.003658911,-0.06258756747382348,0.052818942784672036
train,材料1,862,3400,0,0,-0.238081494,-0.003734753,-0.06265395193647066,0.052844334339184146
train,材料1,863,3400,0,0,-0.237856133,-0.003810503,-0.06271954610911759,0.05287071981672917
train,材料1,864,3400,0,0,-0.238604,-0.003886176,-0.06278433934117639,0.05289804912618203
train,材料1,865,3400,0,0,-0.239343965,-0.003957933,-0.06284832643764697,0.05292634508503169
train,材料1,866,3400,0,0,-0.240084049,-0.004026031,-0.06291154655705891,0.05295574749397507
train,材料1,867,3400,0,0,-0.240826274,-0.004094127,-0.06297397546147057,0.05298621595321818
train,材料1,868,3400,0,0,-0.241572948,-0.004162224,-0.06303559337000011,0.05301778161676266
train,材料1,869,3400,0,0,-0.242320462,-0.004230323,-0.0630964082714705,0.05305045465448307
train,材料1,870,3400,0,0,-0.2430662,-0.004298427,-0.0631564648570589,0.05308428806203686
train,材料1,871,3400,0,0,-0.243812209,-0.004366536,-0.0632157284267648,0.05311928309371215
train,材料1,872,3400,0,0,-0.244555178,-0.004434652,-0.0632741741091176,0.05315539855447125
train,材料1,873,3400,0,0,-0.245299526,-0.004502769,-0.0633318649664705,0.053192742888281415
train,材料1,874,3400,0,0,-0.246044485,-0.004570874,-0.06338879420441179,0.05323132868007416
train,材料1,875,3400,0,0,-0.246786241,-0.004638952,-0.06344492692941167,0.05327111949338783
train,材料1,876,3400,0,0,-0.247535322,-0.004706993,-0.06350029711911771,0.053312184902157
train,材料1,877,3400,0,0,-0.248290996,-0.004775002,-0.06355493445294111,0.05335457341969758
train,材料1,878,3400,0,0,-0.24903802,-0.004842994,-0.0636087919320589,0.05339825442337846
train,材料1,879,3400,0,0,-0.24978487,-0.004910987,-0.06366189344264694,0.05344331716265966
train,材料1,880,3400,0,0,-0.250540567,-0.004978992,-0.06371423965441185,0.05348978062507781
train,材料1,881,3400,0,0,-0.25129229,-0.005047009,-0.06376580484323531,0.05353762160685698
train,材料1,882,3400,0,0,-0.252038942,-0.005115038,-0.06381659432205891,0.0535867814028866
train,材料1,883,3400,0,0,-0.25278347,-0.005183078,-0.06386658080470599,0.053637235181897926
train,材料1,884,3400,0,0,-0.253530795,-0.005251129,-0.06391577961088238,0.05368911030742418
train,材料1,885,3400,0,0,-0.254281186,-0.005319194,-0.0639641689726472,0.053742338405455115
train,材料1,886,3400,0,0,-0.255027576,-0.00538727,-0.0640117968767647,0.053797013144446675
train,材料1,887,3400,0,0,-0.255782214,-0.005455354,-0.06405871895176465,0.05385328644801184
train,材料1,888,3400,0,0,-0.256538884,-0.00552344,-0.06410491848529419,0.05391111682373484
train,材料1,889,3400,0,0,-0.257289469,-0.005591523,-0.06415041888588241,0.05397052046730804
train,材料1,890,3400,0,0,-0.258042633,-0.005659598,-0.06419524586029414,0.054031578478460573
train,材料1,891,3400,0,0,-0.258793711,-0.005727666,-0.06423936704000001,0.054094234593945974
train,材料1,892,3400,0,0,-0.259545958,-0.005795724,-0.06428273007882354,0.05415843082940267
train,材料1,893,3400,0,0,-0.260300635,-0.005863776,-0.06432533468529411,0.05422416667232713
train,材料1,894,3400,0,0,-0.261049402,-0.005931827,-0.0643671921958824,0.05429142536401128
train,材料1,895,3400,0,0,-0.261803277,-0.005999881,-0.06440832346764697,0.05436029993558787
train,材料1,896,3400,0,0,-0.262546695,-0.006067937,-0.06444865178558826,0.054430643750721146
train,材料1,897,3400,0,0,-0.263283892,-0.006135989,-0.0644882116588235,0.05450257174390415
train,材料1,898,3400,0,0,-0.26403511,-0.006204027,-0.06452704159794102,0.05457621820838842
train,材料1,899,3400,0,0,-0.264783835,-0.006272044,-0.06456511953705889,0.054651545501954266
train,材料1,900,3400,0,0,-0.265526572,-0.006340046,-0.06460243438470589,0.05472859465091731
train,材料1,901,3400,0,0,-0.266266977,-0.006408044,-0.06463887235323533,0.05480721582930888
train,材料1,902,3400,0,0,-0.266998372,-0.006476046,-0.06467437490147075,0.05488739539088905
train,材料1,903,3400,0,0,-0.267726913,-0.00654405,-0.06470885749382359,0.0549691158752082
train,材料1,904,3400,0,0,-0.268469514,-0.00661205,-0.06474218516470588,0.0550522533347167
train,材料1,905,3400,0,0,-0.269206367,-0.006680037,-0.06477423623941185,0.05513670552890389
train,材料1,906,3400,0,0,-0.269881491,-0.006748013,-0.06480482893823528,0.055222179118303544
train,材料1,907,3400,0,0,-0.270426238,-0.006815989,-0.06483370295,0.055308176111455186
train,材料1,908,3400,0,0,-0.27077956,-0.006883979,-0.06486053279294109,0.05539410327077078
train,材料1,909,3400,0,0,-0.270858175,-0.006951988,-0.06488477488470577,0.05547889858045338
train,材料1,910,3400,0,0,-0.270718688,-0.007020011,-0.06490565896058818,0.05556112121716246
train,材料1,911,3400,0,0,-0.271207479,-0.007088037,-0.06492224619500006,0.05563913569615538
train,材料1,912,3400,0,0,-0.271614469,-0.007156059,-0.06493355613735305,0.05571123512952643
train,材料1,913,3400,0,0,-0.271946457,-0.007224072,-0.06493841946205905,0.05577538510572444
train,材料1,914,3400,0,0,-0.272193638,-0.007220911,-0.06493505754294125,0.055828733740559494
train,材料1,915,3400,0,0,-0.272356896,-0.007158793,-0.06492113578794119,0.055867664894244023
train,材料1,916,3400,0,0,-0.272441677,-0.007096434,-0.06489398665588227,0.0558880060594674
train,材料1,917,3400,0,0,-0.272599867,-0.007033831,-0.06485026183117651,0.055884678626709414
train,材料1,918,3400,0,0,-0.272623966,-0.006970972,-0.0647858611958824,0.05585146523709175
train,材料1,919,3400,0,0,-0.272293944,-0.006907844,-0.06469615824411762,0.05578210921603327
train,材料1,920,3400,0,0,-0.271611525,-0.006844435,-0.06457764685911772,0.05567390633020043
train,材料1,921,3400,0,0,-0.270643773,-0.006780734,-0.06443380815352925,0.055535268299793196
train,材料1,922,3400,0,0,-0.269503264,-0.006716724,-0.06427623420441171,0.05538459096448408
train,材料1,923,3400,0,0,-0.268321384,-0.006652418,-0.06411542854294114,0.05523516539183113
train,材料1,924,3400,0,0,-0.267149338,-0.006587845,-0.06395504716323537,0.05508918864337291
train,材料1,925,3400,0,0,-0.265983476,-0.006523015,-0.06379478109617649,0.05494591760156751
train,材料1,926,3400,0,0,-0.264821526,-0.006457947,-0.06363396239352938,0.05480539165489496
train,材料1,927,3400,0,0,-0.263664884,-0.006392695,-0.0634728482629411,0.05466764994979256
train,材料1,928,3400,0,0,-0.262509454,-0.006327301,-0.06331163340764696,0.05453272609494294
train,材料1,929,3400,0,0,-0.26135759,-0.006261741,-0.0631501069255882,0.05440040869343364
train,材料1,930,3400,0,0,-0.260208572,-0.006195959,-0.06298826388058813,0.05427063488456751
train,材料1,931,3400,0,0,-0.259063124,-0.006129918,-0.06282588938029406,0.05414342591387579
train,材料1,932,3400,0,0,-0.257918739,-0.006063609,-0.06266284892176474,0.054018955353646245
train,材料1,933,3400,0,0,-0.25677348,-0.005997048,-0.0624992516167646,0.05389730014363471
train,材料1,934,3400,0,0,-0.255623735,-0.005930255,-0.06233521171205887,0.05377836886324039
train,材料1,935,3400,0,0,-0.2544636,-0.005863241,-0.06217085569117635,0.05366214222564128
train,材料1,936,3400,0,0,-0.253303026,-0.005796013,-0.062006196224705906,0.05354857569576593
train,材料1,937,3400,0,0,-0.252147455,-0.005728573,-0.06184116454999996,0.05343779448439532
train,材料1,938,3400,0,0,-0.250991962,-0.005660904,-0.061675555839411776,0.05332992400156001
train,材料1,939,3400,0,0,-0.249831787,-0.005592971,-0.06150927265764706,0.053225013131126285
train,材料1,940,3400,0,0,-0.248676325,-0.005524772,-0.06134251352735294,0.05312306619640348
train,材料1,941,3400,0,0,-0.247520499,-0.005456353,-0.061175435324117636,0.053024051491852284
train,材料1,942,3400,0,0,-0.246363714,-0.005387747,-0.06100798523088234,0.052927963032478986
train,材料1,943,3400,0,0,-0.245212727,-0.005318954,-0.06084007631058824,0.05283478036031007
train,材料1,944,3400,0,0,-0.244061079,-0.005249976,-0.060671711872353,0.05274457340076049
train,材料1,945,3400,0,0,-0.242909461,-0.005180818,-0.060502907355588144,0.052657414567307964
train,材料1,946,3400,0,0,-0.241756161,-0.005111468,-0.06033361236264729,0.05257323244196304
train,材料1,947,3400,0,0,-0.240600641,-0.005041917,-0.06016387007941171,0.05249215801248487
train,材料1,948,3400,0,0,-0.239447773,-0.004972168,-0.05999370267676471,0.052414217243583444
train,材料1,949,3400,0,0,-0.238298333,-0.004902212,-0.05982310682205882,0.05233939949301127
train,材料1,950,3400,0,0,-0.237146661,-0.004832018,-0.059652127980294165,0.0522678337669791
train,材料1,951,3400,0,0,-0.23598921,-0.004761586,-0.05948073519264703,0.052199452499940874
train,材料1,952,3400,0,0,-0.234833988,-0.004690971,-0.05930891428882344,0.05213420577087606
train,材料1,953,3400,0,0,-0.234417477,-0.004620232,-0.059136689229411774,0.0520721923489433
train,材料1,954,3400,0,0,-0.234999115,-0.004549368,-0.05896404372764705,0.052013475339854634
train,材料1,955,3400,0,0,-0.235573326,-0.004478335,-0.058790973333823666,0.0519580737167945
train,材料1,956,3400,0,0,-0.236147068,-0.004407104,-0.058617507277647064,0.05190600992400446
train,材料1,957,3400,0,0,-0.236735849,-0.004335677,-0.05844364893941185,0.051857241512017246
train,材料1,958,3400,0,0,-0.237322538,-0.004264074,-0.0582694430526471,0.05181189370884954
train,材料1,959,3400,0,0,-0.237907043,-0.004192327,-0.05809488046852944,0.05176997559216473
train,材料1,960,3400,0,0,-0.238485004,-0.00412045,-0.057919907807352865,0.0517314396674194
train,材料1,961,3400,0,0,-0.239057692,-0.004048427,-0.0577445451300001,0.051696368483606
train,材料1,962,3400,0,0,-0.239717658,-0.003976264,-0.05756881201735293,0.05166474875896471
train,材料1,963,3400,0,0,-0.240386636,-0.003903973,-0.05739273942205888,0.05163659207429146
train,材料1,964,3400,0,0,-0.241054506,-0.003831506,-0.05721636538088235,0.05161197484329916
train,材料1,965,3400,0,0,-0.241722454,-0.003758809,-0.05703966883441181,0.051590878108144396
train,材料1,966,3400,0,0,-0.24239011,-0.003685916,-0.0568626281764706,0.05157331032211905
train,材料1,967,3400,0,0,-0.243061849,-0.003612892,-0.056685219428823604,0.05155921362340005
train,材料1,968,3400,0,0,-0.243736007,-0.003539747,-0.05650743973647073,0.05154858166206033
train,材料1,969,3400,0,0,-0.244407059,-0.00346646,-0.056329315445293994,0.05154151738410768
train,材料1,970,3400,0,0,-0.245078539,-0.003393047,-0.05615088687147049,0.05153804966830761
train,材料1,971,3400,0,0,-0.245750234,-0.003319543,-0.05597216911323529,0.051538185586823396
train,材料1,972,3400,0,0,-0.24642096,-0.003245953,-0.055793134216470544,0.051541887150050696
train,材料1,973,3400,0,0,-0.247090163,-0.003172242,-0.05561381072088224,0.051549259674822705
train,材料1,974,3400,0,0,-0.24775829,-0.0030984,-0.05543417472970587,0.05156026683370984
train,材料1,975,3400,0,0,-0.248426282,-0.003024444,-0.055254214365588215,0.05157483354302803
train,材料1,976,3400,0,0,-0.249095855,-0.002950373,-0.05507395217382344,0.05159296305971442
train,材料1,977,3400,0,0,-0.249765004,-0.002876172,-0.054893377433529414,0.05161461350663467
train,材料1,978,3400,0,0,-0.250433774,-0.002801858,-0.0547125264435294,0.05163983221641456
train,材料1,979,3400,0,0,-0.25110634,-0.002727454,-0.05453144206058813,0.05166874205928645
train,材料1,980,3400,0,0,-0.251780116,-0.002652939,-0.054350136449411834,0.051701386771199336
train,材料1,981,3400,0,0,-0.252452632,-0.002578277,-0.05416858302352946,0.05173769736579461
train,材料1,982,3400,0,0,-0.253124803,-0.002503498,-0.053986742574117716,0.05177759429985007
train,材料1,983,3400,0,0,-0.253798134,-0.002428677,-0.05380462871411765,0.051821083307794356
train,材料1,984,3400,0,0,-0.254466566,-0.002353848,-0.053622285171764664,0.051868250788208704
train,材料1,985,3400,0,0,-0.255131445,-0.002278976,-0.053439678708529524,0.05191904279324265
train,材料1,986,3400,0,0,-0.255797579,-0.002204021,-0.053256774653235237,0.051973418486516855
train,材料1,987,3400,0,0,-0.256462848,-0.002128967,-0.05307354132823532,0.05203135357729446
train,材料1,988,3400,0,0,-0.257126788,-0.002053812,-0.0528899431158822,0.052092833446846364
train,材料1,989,3400,0,0,-0.257791835,-0.001978558,-0.05270598436411768,0.05215786459094683
train,材料1,990,3400,0,0,-0.258461017,-0.001903187,-0.052521693772647135,0.05222646671965061
train,材料1,991,3400,0,0,-0.259132126,-0.001827674,-0.05233706156676484,0.052298614088606137
train,材料1,992,3400,0,0,-0.259806492,-0.00175204,-0.05215197987176471,0.05237409953115633
train,材料1,993,3400,0,0,-0.260480582,-0.001676342,-0.051966386754705926,0.05245287755998938
train,材料1,994,3400,0,0,-0.261149665,-0.001600618,-0.0517802770117647,0.052534987647387774
train,材料1,995,3400,0,0,-0.261816447,-0.001524875,-0.05159361890588242,0.05262033046405518
train,材料1,996,3400,0,0,-0.26248423,-0.001449133,-0.05140635655470586,0.0527088412519437
train,材料1,997,3400,0,0,-0.263153566,-0.001373389,-0.0512183997241177,0.05280040036392139
train,材料1,998,3400,0,0,-0.263824353,-0.001297589,-0.05102965288323534,0.05289489913837717
train,材料1,999,3400,0,0,-0.264493424,-0.001221689,-0.05084007840999996,0.05299239059296221
train,材料1,1000,3400,0,0,-0.265156176,-0.001145699,-0.05064965935647055,0.05309284603820246
train,材料1,1001,3400,0,0,-0.265820727,-0.001069654,-0.050458392188235224,0.053196218662260146
train,材料1,1002,3400,0,0,-0.26648938,-0.00099357,-0.05026626383147068,0.053302440772639084
train,材料1,1003,3400,0,0,-0.267156291,-0.000917446,-0.05007325077500001,0.05341155684975746
train,材料1,1004,3400,0,0,-0.267820882,-0.000841284,-0.04987930158970576,0.05352351981720238
train,材料1,1005,3400,0,0,-0.268486105,-0.000765116,-0.049684303671764844,0.05363812975506238
train,材料1,1006,3400,0,0,-0.269151534,-0.00066068,-0.04948815358264705,0.05375538110829212
train,材料1,1007,3400,0,0,-0.269816075,-0.00047102,-0.04929069384470602,0.0538751453392277
train,材料1,1008,3400,0,0,-0.270482258,0.000268286,-0.04909169471441186,0.053997237843961585
train,材料1,1009,3400,0,0,-0.271144201,0.001246687,-0.04889086060117649,0.054121486890693536
train,材料1,1010,3400,0,0,-0.271788684,0.002227055,-0.04868759592205888,0.05424755507313107
train,材料1,1011,3400,0,0,-0.27239529,0.003207928,-0.04848069392941178,0.054374541071089175
train,材料1,1012,3400,0,0,-0.272940973,0.004187327,-0.04826826793529417,0.05450078527957353
train,材料1,1013,3400,0,0,-0.273403002,0.005463656,-0.04804771440382349,0.05462421285743511
train,材料1,1014,3400,0,0,-0.273754776,0.007189214,-0.047815701441470564,0.054742241245399705
train,材料1,1015,3400,0,0,-0.273906282,0.008913953,-0.0475681689185295,0.05485147728509598
train,材料1,1016,3400,0,0,-0.273688251,0.010639209,-0.04729931928882356,0.05494627882987065
train,材料1,1017,3400,0,0,-0.273006666,0.012362566,-0.04699959546882362,0.05501612476919553
train,材料1,1018,3400,0,0,-0.272493089,0.014084564,-0.04665440726029404,0.055044454258662744
train,材料1,1019,3400,0,0,-0.272450868,0.015808146,-0.04624222875441173,0.055006651603581896
train,材料1,1020,3400,0,0,-0.272690636,0.017529403,-0.04573460915911769,0.054865544073204355
train,材料1,1021,3400,0,0,-0.272710376,0.019252043,-0.045106801059117525,0.054583558751352027
train,材料1,1022,3400,0,0,-0.272229463,0.020974618,-0.04435394297588248,0.05414661143834976
train,材料1,1023,3400,0,0,-0.270612268,0.022695453,-0.04349950291235289,0.05357393532020274
train,材料2,0,3000,0,0,-0.305786247,0.238833758,-0.0495985894026666,0.07219976203422565
train,材料2,1,3000,0,0,-0.304212292,0.238646449,-0.049047149999333364,0.07174404959556827
train,材料2,2,3000,0,0,-0.302651781,0.238450787,-0.0484989812473332,0.07129440191807514
train,材料2,3,3000,0,0,-0.301100625,0.238245098,-0.04795367625966666,0.07085024019210899
train,材料2,4,3000,0,0,-0.299551939,0.238027861,-0.04741027482333327,0.07041051944957419
train,材料2,5,3000,0,0,-0.298004064,0.237801142,-0.04686830876233324,0.069974554250134
train,材料2,6,3000,0,0,-0.296458577,0.237568599,-0.04632729518766664,0.06954203368945078
train,材料2,7,3000,0,0,-0.294914152,0.237326813,-0.04578684949666671,0.0691126772369172
train,材料2,8,3000,0,0,-0.293369039,0.237076015,-0.045246856567666756,0.06868637676635857
train,材料2,9,3000,0,0,-0.291826069,0.236816791,-0.044707209766,0.06826324792285898
train,材料2,10,3000,0,0,-0.29028537,0.236548114,-0.044167893589333346,0.067843300510476
train,材料2,11,3000,0,0,-0.288746122,0.236268884,-0.04362887296933344,0.0674266672152352
train,材料2,12,3000,0,0,-0.287206302,0.235978728,-0.043090046168000024,0.06701329926913882
train,材料2,13,3000,0,0,-0.285667322,0.23567723,-0.04255140463233327,0.06660319567393934
train,材料2,14,3000,0,0,-0.284132041,0.235366969,-0.04201295851400004,0.06619659203147998
train,材料2,15,3000,0,0,-0.282596598,0.235051867,-0.04147473505299994,0.06579342413260945
train,材料2,16,3000,0,0,-0.281059381,0.234728625,-0.0409365241443334,0.06539366078188369
train,材料2,17,3000,0,0,-0.279523333,0.234395481,-0.04039835279266677,0.06499734893829089
train,材料2,18,3000,0,0,-0.27798836,0.234051665,-0.03986037296233332,0.064604590212056
train,材料2,19,3000,0,0,-0.276452205,0.233699371,-0.03932242211433332,0.06421547548620948
train,材料2,20,3000,0,0,-0.274914547,0.233337156,-0.03878456799733338,0.06383002452337427
train,材料2,21,3000,0,0,-0.27337745,0.232963765,-0.03824694489766662,0.06344830666998406
train,材料2,22,3000,0,0,-0.271842462,0.232582201,-0.03770951066766669,0.06307058169438802
train,材料2,23,3000,0,0,-0.270309069,0.232192332,-0.03717223939500003,0.06269670821491034
train,材料2,24,3000,0,0,-0.268774604,0.231795571,-0.03663503277800003,0.062326674652652625
train,材料2,25,3000,0,0,-0.267240659,0.231391547,-0.03609787108633329,0.061960481391507685
train,材料2,26,3000,0,0,-0.265708424,0.230978972,-0.035560833577333244,0.06159826073503629
train,材料2,27,3000,0,0,-0.264174296,0.23055966,-0.03502394128766672,0.06124017354847633
train,材料2,28,3000,0,0,-0.262639102,0.230136045,-0.034487276790333324,0.06088636486395906
train,材料2,29,3000,0,0,-0.261104145,0.230331272,-0.03395080864099999,0.060536841320257065
train,材料2,30,3000,0,0,-0.259572283,0.230901095,-0.033414470978999966,0.060191634215304525
train,材料2,31,3000,0,0,-0.258042427,0.231461875,-0.032878154177999976,0.059850802070266274
train,材料2,32,3000,0,0,-0.256511185,0.232013509,-0.032341984939000035,0.05951432389221564
train,材料2,33,3000,0,0,-0.254979678,0.232555685,-0.03180598378033334,0.05918239332929401
train,材料2,34,3000,0,0,-0.253445452,0.233088581,-0.03127010393566664,0.05885508410829333
train,材料2,35,3000,0,0,-0.251909796,0.233612393,-0.030734488373666678,0.05853239589064034
train,材料2,36,3000,0,0,-0.250375295,0.234124369,-0.030199069515000038,0.0582144783209647
train,材料2,37,3000,0,0,-0.248843177,0.234627326,-0.029663815654333386,0.05790142646083821
train,材料2,38,3000,0,0,-0.247311427,0.235120212,-0.029128612008666673,0.05759329752890639
train,材料2,39,3000,0,0,-0.245779109,0.235600974,-0.028593502056666678,0.057289984750529904
train,材料2,40,3000,0,0,-0.24564,0.236074046,-0.02805844828266666,0.05699159257801335
train,材料2,41,3000,0,0,-0.24577,0.236538965,-0.02752354177933324,0.05669838387826184
train,材料2,42,3000,0,0,-0.24589,0.23699614,-0.026988808437666673,0.05641033207493607
train,材料2,43,3000,0,0,-0.246,0.237443012,-0.026454200632333346,0.056127558125661975
train,材料2,44,3000,0,0,-0.2461,0.237876922,-0.025919869096666673,0.055849990331276834
train,材料2,45,3000,0,0,-0.24619,0.238299568,-0.025385723950666635,0.05557791393946781
train,材料2,46,3000,0,0,-0.24628,0.238714486,-0.024851779097666712,0.055311324137168875
train,材料2,47,3000,0,0,-0.24635,0.239120818,-0.024317970397666623,0.055050303392963885
train,材料2,48,3000,0,0,-0.24641,0.239515913,-0.023784267829999966,0.054794951640679095
train,材料2,49,3000,0,0,-0.24647,0.239899277,-0.023250661916000004,0.05454524786614787
train,材料2,50,3000,0,0,-0.24651,0.240270919,-0.02271719779433326,0.05430125568338733
train,材料2,51,3000,0,0,-0.24654,0.240632413,-0.022183902187000015,0.054063148445709475
train,材料2,52,3000,0,0,-0.24657,0.240984537,-0.02165078752733333,0.05383097216994294
train,材料2,53,3000,0,0,-0.24659,0.241328043,-0.021117853802666658,0.05360479562427209
train,材料2,54,3000,0,0,-0.24661,0.241662074,-0.02058504205666669,0.053384739783211684
train,材料2,55,3000,0,0,-0.24662,0.241986287,-0.020052428427333343,0.05317080134653954
train,材料2,56,3000,0,0,-0.24662,0.242301151,-0.019520024415000007,0.05296302478532349
train,材料2,57,3000,0,0,-0.24661,0.242607499,-0.018987822216000025,0.05276163112033891
train,材料2,58,3000,0,0,-0.24659,0.242904245,-0.018455856250333396,0.05256655307989466
train,材料2,59,3000,0,0,-0.24656,0.24319071,-0.017924005669000008,0.05237797685736705
train,材料2,60,3000,0,0,-0.24652,0.243467017,-0.017392385784333338,0.052195787848499445
train,材料2,61,3000,0,0,-0.24647,0.243733817,-0.01686088218799999,0.05202010984804567
train,材料2,62,3000,0,0,-0.24641,0.243990633,-0.016329593081333308,0.05185109089667452
train,材料2,63,3000,0,0,-0.24635,0.244236369,-0.015798507628333337,0.051688725233710764
train,材料2,64,3000,0,0,-0.24627,0.244472992,-0.015267618842333318,0.05153306471778014
train,材料2,65,3000,0,0,-0.24619,0.244699407,-0.014736892136666653,0.05138418875804941
train,材料2,66,3000,0,0,-0.2461,0.244915285,-0.014206361143999972,0.051242118170592314
train,材料2,67,3000,0,0,-0.24599,0.245121536,-0.013676043252,0.05110691609969792
train,材料2,68,3000,0,0,-0.24588,0.245319029,-0.013145926191333354,0.05097867657374203
train,材料2,69,3000,0,0,-0.24576,0.245507042,-0.012616125834000007,0.050857303801237874
train,材料2,70,3000,0,0,-0.24563,0.245683231,-0.012086498014333334,0.050743074237233884
train,材料2,71,3000,0,0,-0.24549,0.24585009,-0.011557210531666655,0.05063581869281311
train,材料2,72,3000,0,0,-0.24534,0.246008843,-0.011028145866666662,0.050535638038954125
train,材料2,73,3000,0,0,-0.24519,0.246157067,-0.010499419380000008,0.05044262794991179
